Feature	Gain	Cover	Frequency
mtransferencias_emitidas	0.00457000480912797	0.0276122681317773	0.0348656451254719
mautoservicio	0.0045650347660906	0.0104992480680883	0.0203567991709231
cprestamos_personales	0.00451487818502082	0.00974400073708194	0.00451550817973203
Master_mfinanciacion_limite	0.00449900054968346	0.00398527513360869	0.0103634613961063
mvr_mconsumospesos	0.00439797733178058	0.0237551343055636	0.0155451920941594
mv_msaldototal	0.00426872871676135	0.00512359574758349	0.00595899030276112
Visa_mconsumospesos	0.00418540793923967	0.00543566399746317	0.0115478569842327
Visa_mfinanciacion_limite	0.00418045460996541	0.00313517716355778	0.00810570730624029
mcomisiones_otras	0.004039442587879	0.005253386529004	0.00966022651565623
mcaja_ahorro_dolares	0.00386860389753531	0.00258711882955356	0.00762454659856392
mvr_Master_mlimitecompra	0.00384010751653623	0.00792608270639712	0.00607002738914798
mcomisiones	0.00372312127410275	0.00739742275166066	0.00925309053223777
thomebanking	0.00369563155515023	0.00270600331695344	0.00296098897031609
ctarjeta_debito_transacciones	0.00360577697819101	0.00494245714564125	0.0117329187948775
mvr_msaldototal	0.00357731543040712	0.00560934820038548	0.00751350951217707
mv_msaldopesos	0.00350235461082649	0.00252750481466409	0.00547782959508476
mv_status06	0.00347580015503432	0.00054641356603865	0.000296098897031609
cmobile_app_trx	0.00346272841189721	0.00280283756028269	0.00403434747205567
mvr_msaldopesos	0.0033418423426847	0.00380414594378642	0.00684728699385595
internet	0.00332641010521641	0.0117917862678478	0.00325708786734769
Visa_msaldototal	0.00322258239139639	0.00383149756443277	0.00484861943889259
mvr_mpagospesos	0.00321916771276757	0.00387996527624226	0.00825375675475609
ccallcenter_transacciones	0.00314822748124929	0.0301441048746598	0.0109186468280406
mv_mfinanciacion_limite	0.00297527950745914	0.00228054961076907	0.00569990376785847
mttarjeta_visa_debitos_automaticos	0.00293655854741614	0.00237309898647986	0.00655118809682434
ctransferencias_recibidas	0.00289860105409474	0.007810633642788	0.00714338589088756
Visa_msaldopesos	0.00289199067914614	0.00398507983211922	0.00603301502701902
mvr_Visa_mlimitecompra	0.00282700098410359	0.00234197310572368	0.00484861943889259
Master_mpagospesos	0.00268534638057456	0.00935904503011853	0.00584795321637427
tmobile_app	0.00266957642170435	0.00888606717715213	0.00244281590051077
mv_cconsumos	0.00262907998465442	0.00284712629082343	0.00581094085424532
tcallcenter	0.00250844343050459	0.00243489190714347	0.00192464283070546
mv_mconsumospesos	0.00232172848320583	0.00301906454549044	0.00495965652527944
Master_mconsumospesos	0.0022991935816439	0.00306729695430057	0.00470056999037679
ccaja_ahorro	0.00211955736617475	0.0159993497919279	0.00736546006366126
active_quarter	0.00205865279577471	0.000124181157915612	0.00033311125916056
ctarjeta_visa_debitos_automaticos	0.00195955402958647	0.00218419067949854	0.00329410022947665
Visa_mconsumosdolares	0.00195098964070281	0.0131077747645242	0.00966022651565623
mpagomiscuentas	0.00194917471370006	0.00246262707167879	0.00444148345547413
mv_mpagospesos	0.00185189522862606	0.00288366649359504	0.00603301502701902
ctarjeta_debito	0.00181913079148213	0.00127180565248536	0.00273891479754238
mv_status04	0.00179496068717257	0.0134696331290698	0.00477459471463469
ccomisiones_mantenimiento	0.0017532375193126	0.00792659331390575	0.00277592715967133
ctransferencias_emitidas	0.00174147113629442	0.00435273135650923	0.00359019912650825
cextraccion_autoservicio	0.00171259631021105	0.0152100399987333	0.0137315863498408
mplazo_fijo_dolares	0.00161943558285246	0.00888180348680361	0.00210970464135021
Master_mpagominimo	0.00155904050694253	0.00184528376951113	0.00392331038566881
Master_msaldopesos	0.00147653273746783	0.00368782861210964	0.00281293952180028
mextraccion_autoservicio	0.00145880371880477	0.0100219924065934	0.0113998075357169
Master_status	0.00140615666800307	0.000529095265285284	0.000296098897031609
matm_other	0.00138676858025109	0.00328735467233801	0.00410837219631357
Master_cconsumos	0.00134304640105657	0.00134132827667815	0.00222074172773706
Visa_fultimo_cierre	0.00125455450480843	0.000654867071476613	0.0018136057443186
cpagomiscuentas	0.00124814256190995	0.00203580390203811	0.00251684062476867
mvr_msaldodolares2	0.00124024496791715	0.00604608468538947	0.0033311125916056
mtarjeta_master_consumo	0.00119921667817454	0.00463732327515289	0.00214671700347916
mv_status05	0.00119438403192103	0.00468094139214544	0.00125842031238434
mv_fultimo_cierre	0.001178331968071	0.00153228136672396	0.00199866755496336
Visa_status	0.00111683418535743	0.0027445647724896	0.000851284328965875
catm_trx	0.000963959163725649	0.00543522633388435	0.00247982826263972
ccuenta_debitos_automaticos	0.000950703097233235	0.00599337210747141	0.0017395810200607
Visa_mpagado	0.000899628518359868	0.00797946825089337	0.00155451920941595
Master_mlimitecompra	0.000887597485875393	0.00103580850927084	0.00203567991709231
Master_msaldototal	0.000875146440004831	0.0083621509308829	0.00440447109334518
minversion2	0.000871306218084571	0.0103493318211319	0.000999333777481679
Master_fultimo_cierre	0.000794392860263078	0.000694174437520769	0.00122140795025539
Visa_mlimitecompra	0.000712089349769373	0.000570237994724497	0.00122140795025539
mv_mconsumosdolares	0.000652199986188578	0.00542030341766453	0.00607002738914798
mvr_mconsumosdolares	0.000574709229006088	0.00459769119096961	0.00344214967799245
ccheques_depositados	0.000549665620739637	0.00294431113562174	0.000592197794063217
ctarjeta_master_transacciones	0.000522008898983203	0.000864432628772308	0.000629210156192168
Visa_mpagosdolares	0.000490913439333619	0.0015275894249166	0.0017395810200607
matm	0.000470299631320405	0.00158694695953676	0.00251684062476867
Visa_msaldodolares	0.000426419471383574	0.00071638939369095	0.00118439558812643
mcaja_ahorro_adicional	0.000409231992047891	0.0021506341187589	0.000481160707676364
Visa_mconsumototal	0.000396868133303983	0.000200139319141077	0.000814271966836924
