Feature	Gain	Cover	Frequency	pos
canarito448	0.000380864899859717	0.000980273225896058	0.00109078704480618	362
canarito65	0.00038069417138409	0.000334814457418357	0.000922973653297533	363
canarito591	0.000378410482603281	0.000260330945169157	0.000755160261788891	364
canarito937	0.000378138810636581	0.00120551329412539	0.000839066957543212	365
canarito867	0.000377822042576263	0.000176337679084352	0.000755160261788891	366
canarito550	0.000377814497734213	0.000179079333085208	0.000922973653297533	367
canarito177	0.00037694713877173	0.000441589835828267	0.000839066957543212	368
canarito424	0.00037691341759408	0.000400006171589341	0.000839066957543212	369
canarito880	0.000376694277022552	0.000611629740659606	0.00067125356603457	370
canarito203	0.000376404065806933	0.000275174879382997	0.000755160261788891	371
Visa_Fvencimiento	0.000375826898842438	0.00035054168601741	0.00067125356603457	372
canarito211	0.000375520652435259	0.000381216091031172	0.000839066957543212	373
canarito371	0.000375112475711641	0.000182784580960842	0.000755160261788891	374
canarito450	0.000374694073286405	0.0013843517287419	0.00100688034905185	375
mrentabilidad_rank_lag2	0.000374570832538612	0.00030883183686631	0.000922973653297533	376
canarito166	0.000374502540764009	0.000576619163209344	0.000839066957543212	377
vmr_mconsumospesos_lag1	0.000374302652415521	0.000685023474121855	0.00067125356603457	378
canarito317	0.000373823843209806	0.000637210863763829	0.000755160261788891	379
canarito629	0.000372440513907955	0.000355130228278257	0.000839066957543212	380
canarito481	0.000371879395587363	0.000638151514927302	0.000922973653297533	381
canarito363	0.000371377773131526	0.00021560412948155	0.000755160261788891	382
canarito571	0.000371212501502307	0.00054718366460601	0.000922973653297533	383
canarito483	0.000369435070470006	0.000523919755343515	0.000922973653297533	384
canarito566	0.000369319008468387	0.00193777581082266	0.00109078704480618	385
canarito79	0.000369000782750734	0.00047091062087508	0.000839066957543212	386
canarito262	0.000368897814682204	0.00038104402069639	0.000839066957543212	387
canarito1042	0.000368677396138194	0.00195720828729735	0.000839066957543212	388
canarito682	0.000368153310193126	0.00039117322773721	0.000755160261788891	389
canarito320	0.000368028658871195	0.00275786302639255	0.00109078704480618	390
canarito162	0.00036717269788584	0.000855212506576672	0.00100688034905185	391
canarito534	0.000366631118130995	0.0018984290609359	0.000839066957543212	392
mttarjeta_visa_debitos_automaticos_rank_lag1	0.000366248660363351	0.000224723857224984	0.00067125356603457	393
canarito1100	0.000365926342251112	0.000253620202112668	0.000755160261788891	394
canarito546	0.000365335205990422	0.000228302920188445	0.000755160261788891	395
canarito827	0.0003648849138278	0.000692892824099207	0.000839066957543212	396
canarito785	0.000363889365577464	0.000801870702794325	0.00067125356603457	397
canarito701	0.00036305956363184	0.000556888431487701	0.000755160261788891	398
canarito236	0.00036282834093551	0.000352526230545226	0.000755160261788891	399
mpagomiscuentas_rank_lag1	0.00036226606379175	0.0025094852338129	0.000839066957543212	400
canarito868	0.000361717817440606	0.00037042154536253	0.000839066957543212	401
canarito609	0.000361560836297532	0.00137974024376975	0.000839066957543212	402
canarito91	0.000361373748813256	0.000573303941425882	0.000922973653297533	403
canarito380	0.000361206267156437	0.000143380474295818	0.00067125356603457	404
ctarjeta_visa_transacciones_delta1	0.000360622114582963	0.00244345611067931	0.000839066957543212	405
canarito657	0.000360329080297306	0.000817494689192509	0.000922973653297533	406
canarito1063	0.000360324641024475	0.000216831564536327	0.000755160261788891	407
canarito574	0.000359997576157303	0.000881883408467845	0.00100688034905185	408
canarito449	0.000359985622790632	0.000210499376216358	0.00067125356603457	409
canarito311	0.000359835784841114	0.000154048835052287	0.000755160261788891	410
canarito1007	0.0003595127460677	0.000207080912232027	0.00067125356603457	411
canarito101	0.000359269933217931	0.00037010034740427	0.000839066957543212	412
canarito403	0.000358918878981602	0.00056375977352332	0.000839066957543212	413
canarito1060	0.000358841431927445	0.000327243362687959	0.000839066957543212	414
canarito8	0.00035875607297448	0.00030769617265675	0.000922973653297533	415
canarito475	0.000358412306063941	0.00020292828148596	0.000839066957543212	416
vmr_Visa_mlimitecompra_lag2	0.000357786187948988	0.0002072070971442	0.000587346870280248	417
canarito1052	0.000356667314393282	0.000389762250992	0.000839066957543212	418
canarito618	0.000356209360161058	0.000232489965001468	0.00067125356603457	419
cproductos_tend3	0.00035605500414642	0.00120165891862628	0.000335626783017285	420
canarito520	0.000355872613451236	0.000436370369006554	0.000755160261788891	421
canarito181	0.000355185450530443	0.000291200363229005	0.000755160261788891	422
canarito1043	0.000355115471447811	0.000146580982522759	0.00067125356603457	423
canarito200	0.000355059336746771	0.000279935491978626	0.000755160261788891	424
cliente_antiguedad_ratioavg3	0.000354595242481345	0.00113986272572832	0.00067125356603457	425
canarito80	0.000354337718534812	0.00138047441053148	0.000839066957543212	426
canarito977	0.00035245000135998	0.000910366784552053	0.000839066957543212	427
canarito75	0.000351483062397367	0.000253367832288322	0.000755160261788891	428
canarito1032	0.000350670243072528	0.000623812320362155	0.00067125356603457	429
canarito306	0.000350483555314983	0.000173446897460018	0.000755160261788891	430
canarito990	0.000350468957602244	0.000159050346116611	0.000755160261788891	431
canarito148	0.000350430931675182	0.000345081320727002	0.000755160261788891	432
canarito3	0.00034868538653674	0.000306032826087193	0.000755160261788891	433
canarito443	0.000348466328601027	0.000273110035365616	0.000755160261788891	434
canarito965	0.00034758091851746	0.000245911451114445	0.000755160261788891	435
canarito347	0.000347317804161981	0.000292450740995086	0.00067125356603457	436
vmr_mpagospesos_lag2	0.000347226779851307	0.000954646217369227	0.00067125356603457	437
canarito291	0.000346885911920451	0.000241082010384904	0.000755160261788891	438
canarito500	0.000345558493434236	0.000354648431340868	0.00067125356603457	439
canarito818	0.00034539464198797	0.00145729807933372	0.000839066957543212	440
canarito312	0.000345344843339971	0.000432252152327443	0.000839066957543212	441
canarito52	0.00034405665476542	0.00067340299084626	0.000755160261788891	442
canarito1044	0.000343988799231046	0.000293334035380299	0.000839066957543212	443
canarito161	0.000342227662828328	0.000108324011422947	0.00067125356603457	444
canarito413	0.000341818231193385	0.000221500406286739	0.00067125356603457	445
canarito464	0.000341743795542053	0.000393605155135459	0.00067125356603457	446
canarito20	0.000340830902323958	0.000255283548682225	0.000755160261788891	447
canarito420	0.0003401243737961	0.000280681130096014	0.000839066957543212	448
vmr_msaldopesos_lag2	0.000339925781676844	0.00401219841017335	0.000755160261788891	449
canarito708	0.000339592655568759	0.0011760663241664	0.000839066957543212	450
canarito1093	0.00033902401258463	0.000134100147573255	0.00067125356603457	451
canarito568	0.000338698694600144	0.000349394550452198	0.00067125356603457	452
canarito648	0.000338478366379001	0.000279499580463845	0.00067125356603457	453
canarito758	0.000338470216181564	0.000258392286063949	0.000755160261788891	454
canarito1059	0.000338418313202937	8.14122110630786e-05	0.000503440174525927	455
canarito1024	0.000338069301800816	0.000155643353487932	0.00067125356603457	456
canarito1090	0.000337986719795574	0.000646743560310739	0.000755160261788891	457
canarito395	0.000337315344158899	0.000237480004710139	0.000755160261788891	458
canarito1053	0.00033690334889194	0.000435578845466558	0.000839066957543212	459
canarito290	0.000336737248982812	0.000172506246296545	0.00067125356603457	460
canarito253	0.000336690913351974	0.000131553506618485	0.00067125356603457	461
canarito1064	0.000336294301798874	0.000456674668510802	0.000755160261788891	462
canarito993	0.00033610881129976	0.000760332923978007	0.000839066957543212	463
canarito1009	0.000336072249756203	0.000796398866148265	0.000755160261788891	464
canarito714	0.000335995780879479	0.000118338504907245	0.000587346870280248	465
canarito794	0.000335778237293112	0.00113844027762746	0.000839066957543212	466
canarito106	0.00033575606206835	0.000332520186287933	0.000839066957543212	467
canarito594	0.000335347887266495	0.000212438035321566	0.000755160261788891	468
ctarjeta_visa_transacciones_max3	0.000335316433769339	0.000717303868926914	0.000587346870280248	469
canarito133	0.000335271351128061	0.000419541890264897	0.00067125356603457	470
canarito226	0.000334168334039944	0.00102339405179237	0.000755160261788891	471
canarito771	0.000334030841496776	0.000683107757727951	0.000755160261788891	472
canarito933	0.000333936507909992	0.000494541613518442	0.00067125356603457	473
canarito819	0.00033393488017662	0.000155941608734887	0.000755160261788891	474
canarito1098	0.000333155272762201	0.000186753670016475	0.00067125356603457	475
canarito749	0.000332159901314073	0.000472115113218552	0.000755160261788891	476
vm_mfinanciacion_limite_rank_delta2	0.000331105710461811	0.000186696313238214	0.000755160261788891	477
canarito324	0.000331080910108613	0.000285223786934252	0.000922973653297533	478
canarito264	0.000330876128951195	0.00020308888046509	0.000755160261788891	479
canarito576	0.000330384582299452	0.000244236633189236	0.00067125356603457	480
canarito193	0.000329853912393898	0.000615094090066546	0.000839066957543212	481
canarito256	0.000329717878468946	0.000171634423266984	0.00067125356603457	482
canarito1041	0.000329715211061721	0.000134719600778469	0.00067125356603457	483
canarito564	0.000329004364332109	0.00027562226225343	0.00067125356603457	484
canarito411	0.000328580557908951	0.00144581525232595	0.00067125356603457	485
ctarjeta_debito_transacciones	0.000328315444919815	0.00262235190207408	0.00067125356603457	486
canarito229	0.00032805102568717	0.00110028654872851	0.000839066957543212	487
canarito49	0.000327580981643093	0.000613648699254379	0.000922973653297533	488
canarito789	0.000327211207512111	0.000460712585700347	0.000839066957543212	489
canarito863	0.000327184456569335	0.000469947027000302	0.000587346870280248	490
canarito812	0.000326895801981852	0.000523908283987863	0.000755160261788891	491
canarito1069	0.000326567874243035	0.000384072458588549	0.00067125356603457	492
canarito1054	0.000326126235779789	0.000374356220351206	0.000587346870280248	493
mv_status07_rank_delta1	0.000325986016254738	0.000531915290233041	0.000251720087262964	494
canarito854	0.000325549718371232	0.000237915916224919	0.000587346870280248	495
canarito901	0.000325231032391309	0.00015568923891054	0.00067125356603457	496
mplazo_fijo_dolares_rank_delta2	0.000324846489510669	0.0024791549694687	0.000755160261788891	497
canarito184	0.000324476063901985	0.000333701735920101	0.00067125356603457	498
canarito927	0.000323969790779373	0.000248882532228344	0.000755160261788891	499
canarito653	0.000323629762659005	0.000557542298759872	0.000755160261788891	500
canarito1038	0.000323358606685706	0.000267156401782167	0.000755160261788891	501
canarito323	0.000323255137037	0.000146741581501888	0.00067125356603457	502
canarito240	0.000323167628591973	0.000469947027000302	0.000839066957543212	503
canarito754	0.000322806874256243	0.000166323185600053	0.000587346870280248	504
canarito1080	0.000322702856905044	0.000409928894228423	0.00067125356603457	505
canarito705	0.000322120958559723	0.000366245971905159	0.000755160261788891	506
canarito734	0.000322068386807526	0.000237227634885792	0.00067125356603457	507
canarito989	0.000322050939120064	0.00040325256523889	0.000755160261788891	508
canarito662	0.000321707191427158	0.000322058309933202	0.000587346870280248	509
canarito1091	0.000320888970026158	0.000255639160707441	0.000755160261788891	510
canarito1045	0.000320802431110631	0.000305344544748066	0.000755160261788891	511
ctarjeta_debito_transacciones_ratiomax3	0.000320213741254406	0.000117524038655945	0.000503440174525927	512
canarito895	0.000320127961435315	0.000255260605970921	0.00067125356603457	513
canarito529	0.000320019720048755	0.000183461390944317	0.00067125356603457	514
canarito757	0.000319686217275097	0.000131782933731527	0.000587346870280248	515
canarito787	0.00031908640233211	8.66087351734879e-05	0.000503440174525927	516
canarito1082	0.000318929688314111	0.000127400875872418	0.000587346870280248	517
mcomisiones_otras_rank	0.000318494468539721	0.000900535832758188	0.000503440174525927	518
canarito514	0.000318455998685375	0.00110979630256412	0.000922973653297533	519
canarito762	0.000318311781893014	0.00148363631191098	0.00067125356603457	520
canarito456	0.000318090183386441	0.00032383637005928	0.00067125356603457	521
canarito624	0.000317028987707569	0.000140294679625398	0.00067125356603457	522
canarito54	0.000316739183905734	0.000395819126776318	0.00067125356603457	523
canarito17	0.00031651438566355	0.000207700365437241	0.00067125356603457	524
canarito1070	0.000315910508113305	0.000211680925848526	0.000587346870280248	525
canarito888	0.000315345159992063	0.000297612851038539	0.000839066957543212	526
canarito1072	0.00031515327386525	0.000176142666038266	0.00067125356603457	527
canarito472	0.000315142104577936	0.000378313838051187	0.00067125356603457	528
canarito718	0.000314026603716524	0.000384405127902461	0.000755160261788891	529
canarito1088	0.000313928614936265	0.000328906709257516	0.000755160261788891	530
cpayroll_trx_ratiomax3	0.000313875822181308	0.0016281409790607	0.000419533478771606	531
canarito698	0.000312956360376833	0.000261363367177848	0.000755160261788891	532
canarito1073	0.0003123288547489	0.000171645894622636	0.000587346870280248	533
canarito238	0.000312281727351652	0.00126837632309899	0.00067125356603457	534
canarito949	0.000312208879076666	0.000297934048996798	0.000755160261788891	535
canarito791	0.000312102563296763	0.00035254917325653	0.000839066957543212	536
canarito738	0.000311443365873045	0.000104343451011662	0.000587346870280248	537
canarito86	0.000311201119943399	0.00028889462074293	0.000755160261788891	538
canarito595	0.000310973120043839	0.000278880127258631	0.000587346870280248	539
canarito963	0.000310804033714806	0.000311171993419342	0.000755160261788891	540
canarito92	0.000310760150253723	0.00022372584928325	0.000587346870280248	541
canarito1077	0.000310612383964859	0.000294859725682031	0.000755160261788891	542
canarito12	0.000309951904725133	0.000331774548170545	0.000839066957543212	543
thomebanking_delta2	0.000309558085493862	0.00296555192047414	0.000755160261788891	544
canarito887	0.000309545668982276	0.0010246559009141	0.000755160261788891	545
canarito875	0.000309092730551823	0.000149357050590571	0.000587346870280248	546
canarito786	0.000308655341106859	0.000436542439341335	0.000587346870280248	547
canarito308	0.000308364868531454	0.000248274550378781	0.000755160261788891	548
canarito699	0.000308325512744306	0.000203203594021611	0.000587346870280248	549
canarito784	0.00030826027080779	0.000139388442528881	0.00067125356603457	550
canarito928	0.000308162416550951	0.000420344885160545	0.000755160261788891	551
canarito87	0.000308093717362563	0.000297991405775059	0.00067125356603457	552
canarito1099	0.000307760254945931	0.00025108503251355	0.00067125356603457	553
canarito196	0.000306961560580099	0.000504762591404479	0.000839066957543212	554
Visa_mpagominimo_rank_delta1	0.000306705985301381	0.000674940152503644	0.000587346870280248	555
mtransferencias_recibidas_rank_lag1	0.000306379965873352	0.00044886267531171	0.000503440174525927	556
canarito515	0.000306027845058486	0.000539784640210394	0.000839066957543212	557
canarito623	0.000305464885688815	0.000328677282144474	0.00067125356603457	558
mttarjeta_visa_debitos_automaticos_rank_delta2	0.000305371182440337	0.000230929860632779	0.000587346870280248	559
canarito183	0.000305353358087302	0.0014436471661077	0.000839066957543212	560
canarito359	0.000305145219609695	0.000616826264770016	0.00067125356603457	561
canarito370	0.000304935833907817	0.000242837127799678	0.00067125356603457	562
canarito319	0.000304659887939916	0.000616723022569147	0.000755160261788891	563
canarito958	0.000304117702829685	0.000112591355725534	0.00067125356603457	564
canarito385	0.000304107688522012	0.000217646030787627	0.000587346870280248	565
canarito969	0.000303183474197315	0.000106213281982957	0.00067125356603457	566
canarito95	0.000303152403131022	0.000159497728987043	0.00067125356603457	567
canarito130	0.000302796488755736	0.000193441470361659	0.000587346870280248	568
canarito125	0.000302765321601287	0.000267133459070863	0.000755160261788891	569
canarito171	0.000302655417889619	0.000519640939685275	0.000839066957543212	570
canarito34	0.000302279134746914	0.000178792549193905	0.00067125356603457	571
canarito429	0.000302132335104905	0.000480110648108078	0.000755160261788891	572
canarito383	0.000301802243460803	0.000110629753909022	0.000503440174525927	573
canarito490	0.000301780022113725	0.000210969701798095	0.00067125356603457	574
canarito35	0.000301636233874542	0.000273855673483004	0.00067125356603457	575
canarito864	0.000301588829743403	0.000606513516038762	0.000755160261788891	576
canarito126	0.000301301887446869	0.000176498278063481	0.00067125356603457	577
Visa_mlimitecompra_rank	0.000301062280098001	0.000200438997309451	0.000587346870280248	578
canarito686	0.00030059710772346	0.000559618614132905	0.000755160261788891	579
vm_mpagominimo_rank_delta1	0.000300425648016961	0.000692502798007036	0.000587346870280248	580
mcheques_depositados_rank_delta1	0.00029862874471974	0.00433340783978829	0.000755160261788891	581
canarito132	0.000298493023081297	0.00113049062816054	0.00067125356603457	582
canarito950	0.000298377621205313	0.000259975333143941	0.00067125356603457	583
canarito32	0.000298330930048296	0.000264885073363048	0.000755160261788891	584
canarito844	0.000297949062261933	0.00123036025046787	0.00067125356603457	585
canarito975	0.000297843553622545	0.000179297288842598	0.00067125356603457	586
canarito1019	0.000297499657953877	0.000441096567535226	0.00067125356603457	587
canarito536	0.000297337674461374	0.000292072186258566	0.00067125356603457	588
canarito741	0.000297088429470407	0.00018710928204169	0.000755160261788891	589
canarito997	0.00029699165716621	0.00021711834842763	0.000587346870280248	590
canarito562	0.00029680190227471	6.09243698683966e-05	0.000419533478771606	591
canarito61	0.000296575549326153	0.000565973745164178	0.000755160261788891	592
canarito18	0.000296382246859913	0.000142428351776692	0.00067125356603457	593
canarito572	0.000296204451100373	0.00019859210904946	0.00067125356603457	594
canarito436	0.000296188214123684	0.000365947716658204	0.00067125356603457	595
canarito6	0.000295998922377098	0.000170544644480032	0.000587346870280248	596
canarito27	0.000295859048769411	0.000448931503445622	0.000755160261788891	597
canarito579	0.000295650735411359	0.000383131807425076	0.00067125356603457	598
canarito953	0.000295515062777876	0.000199062434631197	0.000587346870280248	599
canarito780	0.000294659201724203	0.000390496417753735	0.000755160261788891	600
canarito271	0.000294549228829063	0.000322081252644506	0.000503440174525927	601
canarito404	0.000294419377216102	0.000259252637737858	0.00067125356603457	602
canarito427	0.000294297756514628	0.000128869209395889	0.00067125356603457	603
canarito522	0.00029385111954548	0.000335617452314005	0.000839066957543212	604
matm_rank_lag1	0.000293833133764342	0.00148107819960056	0.000503440174525927	605
canarito345	0.000293798905241225	0.000219332320068489	0.00067125356603457	606
canarito502	0.000293785733476729	0.000806539544544737	0.000587346870280248	607
ctarjeta_debito_transacciones_max3	0.000293664289577463	0.000665361570534125	0.000503440174525927	608
canarito199	0.000293327858036794	0.000239303950258825	0.000587346870280248	609
canarito208	0.000293166902687566	0.000124211839001129	0.000587346870280248	610
Visa_mpagospesos_rank_delta2	0.000292992527666399	0.000255283548682225	0.00067125356603457	611
canarito224	0.000292842810787958	0.000826247333555075	0.000755160261788891	612
canarito140	0.000292834891202097	0.00021652183793372	0.000755160261788891	613
canarito961	0.000292684098136303	0.000836583024997633	0.000755160261788891	614
canarito549	0.000292555997249553	0.000250981790312681	0.00067125356603457	615
canarito672	0.00029241034874366	0.000136279705147157	0.000587346870280248	616
canarito836	0.000292365070082543	0.000173423954748714	0.00067125356603457	617
mtransferencias_emitidas_rank_delta1	0.000291984226595929	0.000345631945798303	0.000503440174525927	618
canarito828	0.000291861529707102	0.000433628715005698	0.000755160261788891	619
canarito288	0.000291651235011263	0.000571847079258063	0.000587346870280248	620
canarito952	0.000291501456636402	0.000211715339915482	0.00067125356603457	621
canarito30	0.000291326310988219	0.000232581735846684	0.00067125356603457	622
canarito303	0.000290649840757485	0.000468398393987266	0.000587346870280248	623
canarito479	0.000290527741536991	0.00055595925167988	0.000839066957543212	624
canarito1002	0.000290456132799225	0.000104641706258617	0.000335626783017285	625
canarito617	0.000290377978536235	0.000181373604215631	0.000503440174525927	626
mpagomiscuentas_rank_delta2	0.000290124494135803	0.000346171099513953	0.000419533478771606	627
canarito974	0.000289959651059762	0.000122846747678527	0.000503440174525927	628
canarito418	0.000289424276678065	0.000417614702515341	0.00067125356603457	629
canarito379	0.000288980505057744	0.000111455691515975	0.000587346870280248	630
canarito575	0.000288948094522549	6.28974430405608e-05	0.000419533478771606	631
canarito190	0.000288849590709772	0.000295731548711592	0.00067125356603457	632
canarito592	0.000288358307339577	0.000244362818101409	0.00067125356603457	633
canarito778	0.000288353633611644	0.000682958630104474	0.00067125356603457	634
canarito167	0.000288116388109663	0.000116996356295947	0.000587346870280248	635
canarito77	0.000287879054206579	0.000186638956459953	0.00067125356603457	636
canarito871	0.000287201111905286	0.000150114160063611	0.00067125356603457	637
ccuenta_debitos_automaticos_ratioavg3	0.000287080961352608	0.000226478974639758	0.000167813391508642	638
ccheques_emitidos	0.000286559884888601	0.00306733725917538	0.000587346870280248	639
canarito361	0.000286288766389684	0.000445157427436076	0.00067125356603457	640
canarito666	0.000286085687914399	0.000282000335996007	0.000587346870280248	641
canarito67	0.00028577774074685	0.000739351814490284	0.000503440174525927	642
canarito633	0.000285237385155119	0.000108358425489903	0.000503440174525927	643
canarito874	0.000284661918950994	0.000573625139384141	0.000587346870280248	644
canarito866	0.000284636057784548	0.000196722278078165	0.00067125356603457	645
canarito491	0.000284630790231807	0.000166759097114834	0.000587346870280248	646
canarito453	0.000284291687440387	0.000406258060419745	0.000503440174525927	647
canarito808	0.00028403246081172	0.00246933548903049	0.000839066957543212	648
canarito66	0.000283638852974394	0.000575472027644132	0.000755160261788891	649
canarito135	0.000283475897069747	0.000169236909935691	0.000755160261788891	650
canarito242	0.000283455088218571	0.000270987834569974	0.00067125356603457	651
Master_fechaalta_lag2	0.000283443811312521	0.000382707367265948	0.000503440174525927	652
ccomisiones_otras_ratioavg3	0.000283426623063082	0.000209214584383321	0.00067125356603457	653
canarito45	0.000283316588671522	0.000197444973484248	0.00067125356603457	654
canarito251	0.000282318657434905	0.00036988239164688	0.000503440174525927	655
canarito835	0.000282311691043557	0.00120607539055234	0.000755160261788891	656
canarito797	0.000281652906798912	0.000158189994442702	0.000587346870280248	657
canarito94	0.000280713879524006	0.000227350797669319	0.00067125356603457	658
canarito601	0.000280344101549497	0.000113073152662923	0.00067125356603457	659
canarito777	0.000279733430566586	0.000139583455574967	0.000503440174525927	660
canarito438	0.000279677432310728	0.000224012633174553	0.000755160261788891	661
canarito286	0.000279551712488497	0.000167975060813958	0.00067125356603457	662
canarito486	0.000279317009479138	0.000570183732688506	0.000587346870280248	663
canarito972	0.000278946482017008	7.97718072048258e-05	0.000587346870280248	664
cliente_edad_avg3	0.000278924650787846	0.000515419480805296	0.000587346870280248	665
Visa_mconsumospesos_rank_delta2	0.00027889082775675	0.00065563386094113	0.000587346870280248	666
canarito544	0.000278673015123545	0.000172976571878281	0.000587346870280248	667
canarito597	0.000278477950400514	0.000195196587776433	0.000587346870280248	668
canarito889	0.000277803634466249	0.000147762532154927	0.000587346870280248	669
canarito815	0.000277479850048741	0.000184769125488658	0.00067125356603457	670
Visa_msaldototal_rank_lag2	0.000276940845456491	0.00158210642882876	0.00067125356603457	671
canarito608	0.000276915593488957	0.000728167242729469	0.000755160261788891	672
canarito747	0.000276712851322221	9.1885558773462e-05	0.000503440174525927	673
canarito870	0.000276474360517732	0.000766550398741455	0.000587346870280248	674
ctrx_quarter_normalizado_lag1	0.000275263949540596	0.000319259299154085	0.000503440174525927	675
canarito1092	0.000275032340569877	0.000218081942302408	0.000587346870280248	676
canarito804	0.000274545705944695	0.000132872712518478	0.000587346870280248	677
canarito97	0.000274503821117267	0.000155000957571413	0.00067125356603457	678
canarito1062	0.000274493103444288	0.000514134688972259	0.000587346870280248	679
canarito60	0.000274397949264647	0.000311963516959338	0.00067125356603457	680
canarito467	0.000274085966394523	0.00032946880568447	0.000587346870280248	681
canarito488	0.000274057382089721	0.00073288196990249	0.00067125356603457	682
mpayroll_sobre_edad_rank_delta1	0.000273891981702372	0.00156982060692534	0.00067125356603457	683
mcuenta_corriente_rank_delta1	0.00027361945455108	0.000288814321253365	0.000587346870280248	684
Visa_mlimitecompra_rank_delta2	0.000273587207365751	0.000195838983692952	0.000587346870280248	685
canarito533	0.000272355774221731	0.000486224880670657	0.00067125356603457	686
canarito656	0.000272262632128087	0.000195655442002518	0.000587346870280248	687
canarito146	0.000272200169061058	0.000191502811256451	0.00067125356603457	688
canarito843	0.000272122919948504	0.000305757513551543	0.000587346870280248	689
canarito563	0.000271829299525091	0.000119439755049849	0.000503440174525927	690
canarito558	0.000271775465174518	0.000295089152795073	0.000587346870280248	691
canarito930	0.000271710280890896	0.000659488236440241	0.00067125356603457	692
canarito783	0.000271633283529312	0.000222555771006734	0.00067125356603457	693
canarito1074	0.000271532440930804	9.33309495856288e-05	0.00067125356603457	694
canarito221	0.00027147991337916	0.000155448340441846	0.00067125356603457	695
vm_Fvencimiento_lag2	0.000271156219284519	0.000745982258057208	0.000587346870280248	696
canarito492	0.000271147759683219	0.000142818377868864	0.000755160261788891	697
canarito707	0.000270995813559547	0.00023894833823361	0.000587346870280248	698
mcaja_ahorro_dolares_rank	0.000270985301515223	0.000971325568487406	0.00067125356603457	699
canarito332	0.00027094071276707	0.000135924093121942	0.00067125356603457	700
canarito102	0.000270867095786832	0.000177163616691304	0.000587346870280248	701
canarito788	0.000270778690839305	0.000300538046729829	0.000587346870280248	702
mpasivos_margen_rank_delta2	0.000270715505189339	0.00025200274096572	0.000587346870280248	703
canarito141	0.000270687631936895	0.000154255319454025	0.000419533478771606	704
canarito186	0.000270575739200388	0.000330248857868814	0.000587346870280248	705
canarito702	0.000270489023482652	0.000765391791820591	0.000587346870280248	706
canarito1004	0.000269224167034267	0.000284627276440342	0.000587346870280248	707
mtransferencias_emitidas_rank_lag2	0.000268665293333012	0.000840586528120222	0.000419533478771606	708
Visa_fultimo_cierre_lag1	0.000268577005613036	0.000805105625088222	0.000419533478771606	709
canarito659	0.000268454856426701	0.000271205790327364	0.000587346870280248	710
canarito73	0.000268317521468109	0.000335422439267919	0.00067125356603457	711
Master_Fvencimiento	0.000268247225294561	4.93727147267142e-05	0.000335626783017285	712
canarito904	0.000267435705081597	0.000458624798971662	0.000503440174525927	713
canarito898	0.000267302311659186	8.3890023883936e-05	0.000587346870280248	714
canarito823	0.000267292764339954	0.00113264724302314	0.000587346870280248	715
canarito372	0.000267226563443636	0.000287059203838591	0.00067125356603457	716
canarito42	0.000267218292175123	0.000125611344390688	0.000587346870280248	717
canarito302	0.00026701326887555	0.000483838838695016	0.000587346870280248	718
canarito526	0.000266964373456222	0.000399627616852821	0.000587346870280248	719
canarito684	0.000266859037775516	0.000126827308089812	0.000419533478771606	720
canarito477	0.000266786354772159	0.000954921529904878	0.000755160261788891	721
canarito680	0.000266510658633465	0.000286852719436853	0.00067125356603457	722
canarito710	0.000266350658400513	0.000181132705746937	0.000587346870280248	723
vmr_mpagominimo_delta2	0.000265823751307169	0.000903277486759044	0.000503440174525927	724
canarito382	0.000264964075553682	0.000161241375046165	0.000419533478771606	725
canarito1015	0.000264520155957601	0.000395876483554579	0.000587346870280248	726
canarito350	0.000264419084669281	0.000327851344537521	0.000587346870280248	727
canarito204	0.000264274839050472	0.000119623296740282	0.000587346870280248	728
canarito108	0.000264156410397558	0.00024951345678921	0.000587346870280248	729
canarito476	0.00026344448555883	0.000144791451041028	0.000503440174525927	730
canarito908	0.00026340965936738	0.000414471551066661	0.00067125356603457	731
canarito16	0.000263074004219015	0.000460930541457737	0.00067125356603457	732
canarito57	0.0002629298892801	0.000243697479473586	0.00067125356603457	733
canarito298	0.000262631039739209	9.31703506064992e-05	0.000587346870280248	734
canarito244	0.000262606252838353	0.000132551514560219	0.000587346870280248	735
canarito207	0.000262495488176803	0.000822633856524658	0.000755160261788891	736
canarito440	0.000262367481456447	0.000726458010737304	0.000755160261788891	737
canarito968	0.000261858713885291	0.000125301617788081	0.000587346870280248	738
canarito679	0.000261732169626677	0.000150033860574046	0.000587346870280248	739
canarito1075	0.000261479634577231	0.000340091281018331	0.000587346870280248	740
canarito517	0.000261057444356865	0.000154014420985331	0.000503440174525927	741
canarito907	0.000260757958712379	0.000337292270239214	0.00067125356603457	742
canarito790	0.000260675358450387	0.000238650082986655	0.000587346870280248	743
canarito435	0.000259855992639443	0.000175752639946094	0.000587346870280248	744
canarito782	0.000259742485621906	0.000233327373964072	0.000587346870280248	745
canarito577	0.000259728030119639	0.000145112648999288	0.000587346870280248	746
canarito153	0.000259611397354371	0.00152079203286819	0.000587346870280248	747
canarito688	0.00025940763953582	0.000510429441096625	0.000587346870280248	748
canarito943	0.000259345931721701	0.000359110788689542	0.00067125356603457	749
vm_mlimitecompra_rank_lag1	0.000259180558239036	0.00013250562913761	0.000419533478771606	750
canarito678	0.000258472709459908	0.000132987426074999	0.000587346870280248	751
canarito321	0.000258291173949316	0.000182486325713887	0.000587346870280248	752
canarito354	0.000257731360505889	0.000123959469176783	0.000587346870280248	753
