fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221029 125241	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	469	1	1	1	0.1	50	0.5	FALSE	309367	0.288987388530618	0.349907712145057	0.307158159612108	1.03496863144217	0.0351247521320528	18249	9102000	95
20221029 125312	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	78	1	1	1	0.1	50	0.5	FALSE	309367	0.0928468161639292	0.685597688470129	0.485828807550122	6.80957404504553	0.0161769783371924	17036	12568000	96
20221029 125409	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	254	1	1	1	0.1	50	0.5	FALSE	309367	0.168268137822619	0.284860291028768	0.623262811240705	10.9519115883522	6.1911920374882e-06	15720	16240000	97
20221029 125805	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	641	1	1	1	0.1	50	0.5	FALSE	309367	0.0104857472512726	0.509658961434268	0.466132424390767	10.1521698279795	0.00737041806115442	14934	17412000	98
20221029 125919	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	124	1	1	1	0.1	50	0.5	FALSE	309367	0.0900341484472847	0.551819266574402	0.537239890626028	10.3509643376456	0.000349300871571797	18505	12350000	99
20221029 130021	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	210	1	1	1	0.1	50	0.5	FALSE	309367	0.133740993802724	0.413947706915764	0.986088382923754	9.82706589997839	6.228695347183e-06	16478	14484000	100
20221029 130117	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	200	1	1	1	0.1	50	0.5	FALSE	309367	0.107205791290097	0.342606247733906	0.456621360394626	10.1413885785888	6.34100850359574e-05	14963	16554000	101
20221029 130153	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	334	1	1	1	0.1	50	0.5	FALSE	309367	0.0369309651322244	0.793308041274734	0.352010919234867	4.9740690096668	0.0172742356399018	17204	14312000	102
20221029 130216	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	31	1	1	1	0.1	50	0.5	FALSE	309367	0.276956526086112	0.309732256268058	0.699974628930027	5.41276060080342	0.0365254637454327	15454	15332000	103
20221029 130245	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	0.1	50	0.5	FALSE	309367	0.200439400316214	0.334413477536617	0.818953472633986	6.66472264990932	0.0361256073211103	15792	15616000	104
20221029 130402	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	119	1	1	1	0.1	50	0.5	FALSE	309367	0.0461065421254653	0.711024563423498	0.791450272441539	9.08188064371306	0.0133470866508283	14180	16040000	105
20221029 130459	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	270	1	1	1	0.1	50	0.5	FALSE	309367	0.10359034067207	0.617210671998048	0.454208601026225	9.31282310862397	1.80835922937687e-06	17602	12476000	106
20221029 130524	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	40	1	1	1	0.1	50	0.5	FALSE	309367	0.117995248437813	0.698993319606455	0.503106318921316	6.20056955606234	0.0255904283579107	15885	15110000	107
20221029 130543	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	49	1	1	1	0.1	50	0.5	FALSE	309367	0.200643051310321	0.774276027840935	0.248757248820562	5.85404691304173	0.014954723236293	18758	11764000	108
20221029 130651	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	542	1	1	1	0.1	50	0.5	FALSE	309367	0.0350503724348079	0.50851732218042	0.641817928617541	2.64771941045439	0.0181282418088105	19034	10492000	109
20221029 130722	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	155	1	1	1	0.1	50	0.5	FALSE	309367	0.0494795580647094	0.260601175402524	0.810883513637353	4.07894212114834	0.0526689358486588	13751	17698000	110
20221029 130910	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1263	1	1	1	0.1	50	0.5	FALSE	309367	0.0321491384723736	0.420876592936832	0.907918008504715	1.29352696780348	0.0080382270841755	17901	8678000	111
20221029 130950	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	58	1	1	1	0.1	50	0.5	FALSE	309367	0.0939178010250651	0.454299673016742	0.622062371778104	7.00368937311089	0.0290050055458266	16092	15976000	112
20221029 131030	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	116	1	1	1	0.1	50	0.5	FALSE	309367	0.0734617200244847	0.630511218226748	0.916541774237517	7.08193486832827	0.00989184489794187	17392	13136000	113
20221029 131049	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	53	1	1	1	0.1	50	0.5	FALSE	309367	0.259117281233852	0.703804802264227	0.381106232503511	4.42212433377164	0.0212601080718194	15140	15160000	114
20221029 131205	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1046	1	1	1	0.1	50	0.5	FALSE	309367	0.0976261095815012	0.28304108380531	0.217190524862974	1.26586057420797	0.0220227096836882	15618	11644000	115
20221029 131238	1223	53357	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	320	1	1	1	0.1	50	0.5	FALSE	309367	0.236936381258806	0.602716252730042	0.214443051128706	3.21609545160481	0.0240933495545375	15160	14400000	116
