Feature	Gain	Cover	Frequency
Visa_Finiciomora	0.000344841933766907	0.00298783738896521	0.000401018375611751
Master_msaldodolares	0.000343944635769993	0.00245663101457161	0.000762462569419711
mforex_buy	0.000340084316242086	0.00908243760490216	0.00149590407218331
mcajeros_propios_descuentos	0.000304942906916902	0.00994458750688415	0.00347197488358595
mcheques_depositados	0.000299372121507489	0.00387383639944987	0.000701782157320564
cseguro_vivienda	0.00029415896859676	0.000251655493097723	0.000356167636234121
cseguro_vida	0.000259983123160722	0.00140107361684744	0.000519740921023125
ccajas_extracciones	0.000258445136224276	0.00290698322333382	0.000324508290791088
Master_mconsumosdolares	0.000256492356476484	0.00092914477703168	0.00143522366008416
ccheques_emitidos	0.000242373949530839	0.00156190099934356	0.000174126399936681
ccajas_otras	0.000231967584139743	0.00136434360881072	0.000211062302953553
ctarjeta_master_debitos_automaticos	0.000198790334589012	0.000563465060386955	0.000250636484757344
ccajeros_propios_descuentos	0.000169450973182205	0.0033465008204629	0.00165947735697231
Master_mpagosdolares	0.000166388989698014	0.00136579774746559	0.00085480232696189
cplazo_fijo	0.000165396660288404	0.000643482368781551	0.000311316896856491
mforex_sell	0.000156433031242263	0.002445692346928	0.000733441502763597
minversion1_pesos	0.000144802866603119	0.00213678532504963	0.00026910443626578
mcheques_emitidos	0.000144253548793485	0.000823847149075079	0.000142467054493648
Master_Finiciomora	0.000135833800966025	0.00108388311925378	0.000187317793871278
cseguro_auto	0.000132752615514471	0.000577932814080761	0.000287572387774216
Master_madelantopesos	0.000126125724653652	6.30288419385475e-05	0.000160935006002084
cinversion1	0.000124337265137242	0.00141041837568651	0.000153020169641326
Visa_cadelantosefectivo	0.000100343720506558	0.00110545798664614	0.000163573284789004
Visa_delinquency	9.41472108675578e-05	0.00134702401496541	0.000707058714894403
cforex	8.527715587979e-05	0.00195125169471031	0.00146160644795336
Master_cadelantosefectivo	8.37549199767495e-05	7.19370946319817e-05	4.74890181645495e-05
cforex_buy	7.30722245448249e-05	0.00269068957810118	0.000430039442267864
Master_delinquency	6.97929171295736e-05	0.00121466521055565	0.000369359030168718
ctarjeta_visa_descuentos	6.6081558164289e-05	0.000141583634287603	9.76163151160183e-05
mtarjeta_master_descuentos	5.77191269780896e-05	0.000346399813381718	0.000110807709050615
Visa_madelantopesos	5.46227793122389e-05	0.000625637203900272	0.000200509187805875
cinversion2	3.09996367101094e-05	0.000122148969754778	4.22124605907106e-05
ctarjeta_master_descuentos	1.73943329639453e-05	0.000149769667721888	2.63827878691941e-05
mprestamos_hipotecarios	1.63596759521228e-05	0.000118498191082157	2.37445090822747e-05
cforex_sell	9.54267290752655e-06	0.000213374345040441	7.38718060337436e-05
cprestamos_prendarios	6.72003548015171e-06	5.02374482101166e-05	7.91483636075824e-06
mpagodeservicios	4.92216245737148e-06	2.31595169756149e-05	7.91483636075824e-06
cprestamos_hipotecarios	4.28957949227795e-06	1.45396228874819e-05	7.91483636075824e-06
Visa_madelantodolares	3.91289900060522e-06	1.28756085504684e-05	2.63827878691941e-05
cpagodeservicios	2.26076628689216e-06	5.22969635699973e-06	2.63827878691941e-06
Master_madelantodolares	9.88440937101431e-11	1.18033025442107e-06	7.91483636075824e-06
