fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221119 084122	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1075	1	1	1	0.1	50	0.5	FALSE	309367	0.0247587239238237	0.328131112844274	0.732611491635126	9.94579719310093	9.75339612642557e-05	14116	44808000	25
20221119 090202	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	955	1	1	1	0.1	50	0.5	FALSE	309367	0.0273966831359171	0.301878975646865	0.731717847033713	11.9874016979399	2.07456959371043e-06	15459	43002000	26
20221119 092203	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1381	1	1	1	0.1	50	0.5	FALSE	309367	0.0271486013373641	0.301241426724603	0.718245909356026	10.062832063586	4.55395940658981e-06	15806	43428000	27
20221119 093549	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	840	1	1	1	0.1	50	0.5	FALSE	309367	0.0234314923193221	0.345467522046549	0.713212149493679	9.17400465221764	0.0012401142739235	18494	41412000	28
20221119 094535	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	495	1	1	1	0.1	50	0.5	FALSE	309367	0.0379686622573172	0.331513409851386	0.725861880385478	9.90390199178585	0.000616814354214081	15023	43634000	29
20221119 100552	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1325	1	1	1	0.1	50	0.5	FALSE	309367	0.0183236574819568	0.306184082971171	0.744230844882011	9.92493215913401	0.000112490424668958	16915	43050000	30
20221119 103024	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1689	1	1	1	0.1	50	0.5	FALSE	309367	0.0255707328417564	0.340566079413738	0.704599852408614	9.99494415299901	2.59191909797702e-06	15134	43092000	31
20221119 104021	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	465	1	1	1	0.1	50	0.5	FALSE	309367	0.0265364070102124	0.323192085335541	0.669807746794631	10.1497839589659	0.00216114803135718	16155	43130000	32
20221119 105327	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	711	1	1	1	0.1	50	0.5	FALSE	309367	0.0256716117223173	0.325190904321312	0.924571931170541	9.86951253699076	0.000470443013592598	17994	40652000	33
20221119 110253	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	534	1	1	1	0.1	50	0.5	FALSE	309367	0.033742395242882	0.378530962465842	0.284789677881192	9.94340342205431	0.00282988194406871	16319	42722000	34
20221119 111525	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	590	1	1	1	0.1	50	0.5	FALSE	309367	0.0297553542260157	0.41451856502322	0.71347679621968	9.94501801260457	0.00071559035392384	15197	44006000	35
20221119 112924	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	699	1	1	1	0.1	50	0.5	FALSE	309367	0.0229017888729469	0.409641575494725	0.607519484906715	9.95071025848762	0.00100623074824602	16390	43060000	36
20221119 114455	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	912	1	1	1	0.1	50	0.5	FALSE	309367	0.0338760602463076	0.356932478007513	0.750980355969369	9.9431706555878	2.37339117691485e-05	15321	43758000	37
20221119 120347	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1058	1	1	1	0.1	50	0.5	FALSE	309367	0.0207608931160874	0.324650291473933	0.913247178421829	9.96398477065233	0.000155083913073877	17494	42212000	38
20221119 121655	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	706	1	1	1	0.1	50	0.5	FALSE	309367	0.023406367275136	0.323572234425783	0.72081693987313	9.96848088659238	0.000873484173486307	15961	43678000	39
20221119 121934	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	149	1	1	1	0.1	50	0.5	FALSE	309367	0.232296532865803	0.883657785235718	0.649085828251985	7.32825676057674	0.00430490570153092	17269	37862000	40
20221119 122734	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	275	1	1	1	0.1	50	0.5	FALSE	309367	0.063213916752144	0.865986203844286	0.531704868473799	11.4435586382973	1.99013414507952e-05	17286	41108000	41
20221119 123106	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	557	1	1	1	0.1	50	0.5	FALSE	309367	0.134251448010049	0.550328219071124	0.232556533505884	3.36326760303229	0.021850464071081	18016	41328000	42
20221119 124124	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	807	1	1	1	0.1	50	0.5	FALSE	309367	0.0413659581784345	0.487588483370841	0.595138317803061	3.40869267075229	0.0184819520044938	20170	39900000	43
20221119 124321	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	193	1	1	1	0.1	50	0.5	FALSE	309367	0.0840320567654271	0.895767206591461	0.830440383152163	3.50646017027576	0.0178569767083514	20728	39744000	44
20221119 133055	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5379	1	1	1	0.1	50	0.5	FALSE	309367	0.0131151892453537	0.393767816753173	0.629642744058208	2.28076654169103	0.0204643660576846	18000	39920000	45
20221119 133310	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	207	1	1	1	0.1	50	0.5	FALSE	309367	0.0380511137008783	0.893779674310377	0.600191717207001	3.82495038426877	0.018935997877113	19681	40558000	46
20221119 133929	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	475	1	1	1	0.1	50	0.5	FALSE	309367	0.114571539970684	0.464888648769027	0.391347257852694	3.09349039011099	0.0221332729239487	17530	41500000	47
20221119 134226	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	112	1	1	1	0.1	50	0.5	FALSE	309367	0.145834570426813	0.793201937552495	0.410512114021589	9.37148941941722	0.00186656779768122	21680	35760000	48
20221119 135727	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	881	1	1	1	0.1	50	0.5	FALSE	309367	0.0273121151505405	0.37490390562083	0.530522088158784	9.92932100188374	0.000290032905111928	15032	43696000	49
20221119 141442	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1050	1	1	1	0.1	50	0.5	FALSE	309367	0.0257426121655732	0.344020355354814	0.689506551098473	9.9303376395947	6.95619167150467e-05	16083	42954000	50
20221119 142926	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	736	1	1	1	0.1	50	0.5	FALSE	309367	0.0232377901649687	0.370978533603094	0.764741144944858	9.98271668057382	0.000405716426373158	19157	40886000	51
20221119 143931	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	689	1	1	1	0.1	50	0.5	FALSE	309367	0.0276502330023606	0.601982516224198	0.4324343410038	9.92382192717706	0.000915973199343387	16113	42894000	52
20221119 144331	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	102	1	1	1	0.1	50	0.5	FALSE	309367	0.135008786757006	0.577464308672903	0.645107292093064	9.9708950484164	0.00134829355247394	17050	41500000	53
20221119 145159	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	508	1	1	1	0.1	50	0.5	FALSE	309367	0.0338555684942307	0.379665448443334	0.174501298772281	9.97065614321676	0.00567816486144737	17449	41342000	54
20221119 145700	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	289	1	1	1	0.1	50	0.5	FALSE	309367	0.121042367448101	0.82068673354676	0.977958676495973	8.58673800587794	0.000306811068626415	15557	41286000	55
20221119 150031	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	88	1	1	1	0.1	50	0.5	FALSE	309367	0.199918575704357	0.783030056497967	0.914186616894393	9.98830322055798	0.000351049479999377	17414	39892000	56
20221119 150213	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	126	1	1	1	0.1	50	0.5	FALSE	309367	0.218603880688649	0.787222488228371	0.735264969498024	4.35537475467986	0.0182007405445962	19450	39340000	57
20221119 151217	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	929	1	1	1	0.1	50	0.5	FALSE	309367	0.109968587925464	0.403641193107096	0.768170860891289	2.48475202945294	0.0194918865942524	19284	39912000	58
20221119 151502	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	440	1	1	1	0.1	50	0.5	FALSE	309367	0.275966630963994	0.658215056956234	0.124855538939487	8.36178088364052	0.00193587498533792	17391	37378000	59
20221119 160412	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3375	1	1	1	0.1	50	0.5	FALSE	309367	0.0101502495426745	0.331219015952174	0.736680603993764	10.0225691788958	7.80933843968685e-06	16382	42356000	60
20221119 162243	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1148	1	1	1	0.1	50	0.5	FALSE	309367	0.0267276840699538	0.384717060760719	0.535308615622063	9.88002284320157	8.62462341463144e-05	15345	43390000	61
20221119 163421	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	568	1	1	1	0.1	50	0.5	FALSE	309367	0.0260420367646109	0.330098223190449	0.758238899779712	10.0387725837841	0.000947701918802435	17799	41762000	62
20221119 164421	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	512	1	1	1	0.1	50	0.5	FALSE	309367	0.0326242801447912	0.328042815865478	0.622357909902598	9.94307365017116	0.000895119168969536	16375	42930000	63
20221119 164901	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	140	1	1	1	0.1	50	0.5	FALSE	309367	0.169967624118173	0.486030879310146	0.511911501188087	9.05828716015187	0.000985628194378975	20659	37002000	64
20221119 165235	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	426	1	1	1	0.1	50	0.5	FALSE	309367	0.0178639741760772	0.620497633383656	0.266895625603571	5.60971092423913	0.0154350232590591	21597	38886000	65
20221119 165531	2198	489952	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	85	1	1	1	0.1	50	0.5	FALSE	309367	0.177412112820136	0.458840687337052	0.118443537213525	5.71178590928204	0.0180146020194807	19266	40988000	66
