Feature	Gain	Cover	Frequency
Visa_mpagominimo_lag1	0.00112872752807662	0.000806614834848425	0.00127697423858352
vmr_msaldototal_avg6	0.00112861501296054	0.000811495729067855	0.00110185625067186
Visa_mpagospesos	0.00112703654218679	0.000909505396536252	0.00139574237889984
vmr_mconsumospesos_tend6	0.00112328361039228	0.000826885976197319	0.0014720314033366
ccallcenter_transacciones_delta1	0.00111812307462471	0.00217589443492911	0.000854783841984624
vm_mpagospesos_delta1	0.0011177360234849	0.000794509796555992	0.00134286021423345
vmr_Master_mlimitecompra_tend6	0.00111326076046247	0.00157622694447858	0.00169222926932453
matm_tend6	0.0011069179896874	0.00122925786090294	0.00143648765331493
mpayroll_sobre_edad_avg6	0.00110656658115119	0.00111853974347607	0.000556563110095465
mtarjeta_visa_consumo_tend6	0.00108388965454834	0.00124038932006773	0.00132118719592755
mv_status07	0.00108312134013283	0.000804160951003075	0.000730814177274887
active_quarter_avg6	0.0010753144871159	0.000847124109913023	0.00311484619092369
vmr_mpagominimo_delta1	0.00105958178934145	0.000811191503846901	0.00113913384215801
Visa_msaldototal_delta1	0.00104694934763828	0.000927639731790488	0.0014260846045281
mv_status07_delta1	0.00104601281587699	0.00276140165074095	0.000968350457907531
mautoservicio_lag1	0.00104404796182197	0.00130355307746449	0.000945810518869397
vmr_mpagospesos_delta1	0.00104145301476346	0.000780329293788105	0.00135239634228805
vmr_mconsumospesos_avg6	0.00103549865761329	0.000606655688366815	0.00111312622019093
mautoservicio_delta1	0.00103205027995851	0.00137470110383221	0.00133939253130451
vm_status01_avg6	0.00101071307021172	0.00134567461475382	0.000350235975823315
ctarjeta_visa_transacciones_avg6	0.000996864265166155	0.00107238667431606	0.00102990182989628
Visa_mpagominimo_tend6	0.000986927484919791	0.00114664683852378	0.00202165914757418
catm_trx_tend6	0.000984036965066572	0.00138096576274484	0.00137753704352289
Visa_mconsumototal_avg6	0.000980402385566369	0.000647087921278723	0.00140181082402549
vmr_mpagominimo_lag1	0.000974595422380524	0.000620003186551066	0.00101516417744827
Master_fultimo_cierre_lag1	0.000970063384154961	0.000425475037166814	0.00147983368992673
ccuenta_debitos_automaticos_avg6	0.000965916048594328	0.00125533878384778	0.00122495899464937
vm_mfinanciacion_limite_lag1	0.000963159674959279	0.000441054055826803	0.00122669283611384
vmr_msaldopesos2_delta1	0.000959588570794852	0.00118582938199589	0.00176071600717117
ctarjeta_visa_transacciones_delta1	0.000958974912609495	0.00179331544601981	0.000881658384683938
mcuenta_debitos_automaticos_delta1	0.000954805516610099	0.00116518858436556	0.00123882972636514
Master_mpagospesos_avg6	0.000941120154660745	0.000850086764069076	0.000779361738280099
mextraccion_autoservicio_delta1	0.000933741649647288	0.00085229637682367	0.000754221037045257
Visa_fultimo_cierre_lag1	0.0009326438371329	0.000542789496404439	0.00149197058017803
ccajas_otras_tend6	0.000928809699381082	0.001609659368382	0.000745551829722898
vmr_mconsumototal_tend6	0.000927673325494948	0.000591577918366602	0.000983088110355542
vm_mpagado_avg6	0.000927281556103974	0.0012117067822113	0.00117814527510863
vmr_msaldototal	0.000925947956491182	0.000673056238536876	0.000801901677318233
mtransferencias_recibidas_lag1	0.000922715556925371	0.00147876102664898	0.00188902027554209
cdescubierto_preacordado	0.00092125951439368	0.00228048131146512	0.000556563110095465
catm_trx_other_tend6	0.00092037588744357	0.00212619362940703	0.00101776493964498
ctarjeta_debito_transacciones	0.000917331334184982	0.00114698976738542	0.000892928354203005
ctransferencias_recibidas	0.000915223082463097	0.00260489099221836	0.00127177271419011
cextraccion_autoservicio_tend6	0.000912570606118133	0.00104919223968344	0.00146076143381754
vm_msaldototal_avg6	0.00090923335113964	0.000387832241362446	0.000749886433384077
